AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log
AC00219,33.65,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,0.0026454548098928214,142.899,10,142.899,122.7504161975293,-0.8900092022840648,412,476.9,0.2354810040658087,9,17,0,0,10,10,4,346.5332,-312.88320000000004,1.0,0.0,3.5452977256359124
AC00405,362.68,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,0.1777172341812159,427.675,6,427.675,309.2498545674678,-0.2101698643994683,657,524.3333333333334,0.8480271233997778,6,18,0,0,6,6,8,286.90909090909093,75.77090909090907,1.0,0.0,5.896274360104233
AC00075,73.23,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,0.05590716494255068,218.37400000000002,5,218.37400000000002,248.7958364402427,-0.5833859684981568,499,460.6,0.3353421194830886,5,16,4,0,5,5,6,175.5325,-102.3025,1.0,0.0,4.307168381129456
AC00136,654.49,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,3.976003887977644,485.06625,8,485.06625,335.44262809170726,0.5050751926307975,349,508.875,1.3492796087132428,8,16,0,0,8,7,6,333.30766666666665,321.18233333333336,1.0,0.0,6.485383047557258
AC00056,18.56,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,0.004387323094670206,83.11,6,83.11,59.64780398304703,-1.0821856915025114,559,528.8333333333334,0.22331849356274816,5,17,0,0,6,6,2,249.27999999999997,-230.71999999999997,1.0,0.0,2.9734866646066713
AC00368,389.05,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,0.5112352168199737,286.0,4,286.0,167.7504064575304,0.6143055160113089,667,558.75,1.3603146853146852,4,17,4,0,4,4,4,465.58578947368414,-76.53578947368413,1.0,0.0,5.966274936034322
AC00261,7.38,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,0.002524086557700003,145.12875,8,145.12875,210.7566843839123,-0.6535913696055221,599,569.875,0.050851399188651454,8,16,2,0,8,8,1,331.9038095238095,-324.5238095238095,1.25,-0.25,2.1258479144939915
AC00090,109.48,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,0.014849840012912905,286.66333333333336,9,286.66333333333336,293.23707840244214,-0.6042323648108537,496,477.8888888888889,0.38191141757462294,9,17,0,0,9,9,4,222.6319047619048,-113.15190476190479,1.0,0.0,4.704834509101037
AC00297,66.91,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,0.07681092871082539,273.373,10,273.373,267.98990084827204,-0.7704133601545426,643,541.8,0.2447571632897177,9,18,0,0,10,10,2,314.3939285714286,-247.4839285714286,1.0,0.0,4.2181832991257
AC00144,335.48,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,0.11096997843316267,230.37125,8,230.37125,184.75310980854576,0.5689146456528994,612,491.75,1.4562581051237948,8,16,3,0,8,8,7,291.15999999999997,44.32000000000005,1.25,-0.25,5.81853871195439
AC00207,38.14,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,0.0340776083130065,129.41,2,129.41,129.07527183779237,-0.7071067811865476,311,351.0,0.29472220075728306,2,16,3,0,2,2,2,308.1144444444444,-269.97444444444443,1.0,0.0,3.66714496196793
AC00443,1076.98,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,0.09100934363045296,646.28,4,646.28,327.78160788346054,1.313984645999818,319,462.0,1.6664294114006315,4,18,2,0,4,4,4,175.5325,901.4475,1.0,0.0,6.98284419842114
AC00179,360.02,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,0.056247939643064154,636.6216666666667,6,636.6216666666667,659.3779730447982,-0.4194887878789884,633,478.3333333333333,0.5655164108457927,6,16,3,0,6,6,6,265.2683870967742,94.7516129032258,1.0,0.0,5.888933358460315
AC00175,567.71,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,0.040888806301245154,305.21999999999997,7,305.21999999999997,247.24397255882027,1.061663899359782,636,467.14285714285717,1.8600026210602192,6,18,0,0,7,7,3,393.59476190476187,174.11523809523817,1.0,0.0,6.343370638121583
AC00386,218.19,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,0.35144886683955345,217.94625,8,217.94625,203.66544625491653,0.0011968156821993141,530,467.75,1.00111839501712,8,16,1,0,7,8,7,302.108,-83.918,1.0,0.0,5.3899389335952606
AC00067,209.99,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,0.10835341406907086,460.6257142857143,7,460.6257142857143,470.8281567924453,-0.5323294936165038,423,517.1428571428571,0.45587989008739666,7,17,3,0,7,7,4,286.90909090909093,-76.91909090909093,1.0,0.0,5.3518107389880365
AC00369,11.02,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,0.011422174773784969,380.00666666666666,6,380.00666666666666,319.1780120037511,-1.156052900856874,356,466.0,0.028999491236995842,6,16,0,0,6,6,6,222.6319047619048,-211.61190476190478,1.0,0.0,2.4865719291070616
AC00257,83.43,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,0.044611156264704625,310.0018181818182,11,310.0018181818182,296.35830181785633,-0.7645198963282986,523,532.3636363636364,0.26912745379792496,11,16,1,0,11,11,6,409.3409523809524,-325.9109523809524,1.0,0.0,4.435922788681409
AC00059,344.97,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,0.06184541246409966,148.2425,4,148.2425,134.88287051487796,1.4585061783534656,594,465.0,2.327065450191409,3,17,0,0,4,4,7,353.62791666666664,-8.657916666666608,1.0,0.0,5.846352066096299
AC00341,172.29,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,0.01980162743655756,100.89,5,100.89,76.82289795367004,0.9294103958830028,643,513.6,1.7077014570324114,5,17,0,0,5,5,4,360.0852380952381,-187.7952380952381,1.0,0.0,5.154966491652154
AC00357,195.54,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,0.06996915546077162,306.72499999999997,6,306.72499999999997,273.8709857396362,-0.4059758272667167,475,524.8333333333334,0.6375091694514631,6,16,0,0,6,6,3,248.334,-52.79400000000001,1.0,0.0,5.280865972934281
AC00455,101.23,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,0.01640757831405366,304.6228571428572,7,304.6228571428572,240.29788053679576,-0.8464196882989674,457,481.0,0.33231255510326585,7,18,4,0,6,7,2,298.0234375,-196.79343749999998,1.0,0.0,4.627225176768922
AC00346,180.46,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,0.21696423204087767,180.46,1,180.46,,0.0,601,601.0,1.0,1,16,0,0,1,1,4,260.0025,-79.54249999999999,1.0,0.0,5.201035243741483
AC00118,692.55,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,0.2824935959144381,312.65,4,312.65,266.3569389622379,1.4262815959672046,607,591.75,2.215096753558292,3,16,1,0,4,4,4,348.9725925925926,343.57740740740735,1.0,0.0,6.541823335209299
AC00275,147.31,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,0.010811330503349597,217.7555555555556,9,217.7555555555556,163.08092386228924,-0.4319668658183594,510,459.3333333333333,0.6764924992346157,8,17,0,0,9,9,5,346.8728125,-199.5628125,1.0,0.0,4.999304677753871
AC00028,107.48,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,0.07791850020661306,723.39,3,723.39,827.7553118524821,-0.7440725431548351,635,511.6666666666667,0.14857822198260967,3,17,1,0,3,3,3,348.9725925925926,-241.4925925925926,1.0,0.0,4.686565824192085
AC00179,1831.02,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,11498.01,0.15924668703540873,636.6216666666667,6,636.6216666666667,659.3779730447982,1.8114016272305562,415,478.3333333333333,2.8761509321339465,6,17,4,0,6,6,2,409.3409523809524,1421.6790476190477,1.0,0.0,7.513174462205053
AC00090,81.51,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,0.09417786456227109,286.66333333333336,9,286.66333333333336,293.23707840244214,-0.6996159368760946,451,477.8888888888889,0.28434051558739054,9,16,3,0,9,9,6,256.05111111111114,-174.54111111111115,1.0,0.0,4.412919498116252
AC00367,365.48,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,0.05113467834457286,233.61428571428573,7,233.61428571428573,179.75422626993995,0.7335889509918355,531,480.57142857142856,1.564459120650645,7,17,0,0,7,7,7,365.9761111111111,-0.49611111111107675,1.0,0.0,5.903943949578487
AC00441,491.1,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,0.06268948218309005,317.9483333333333,6,317.9483333333333,282.79096084681817,0.6122956198747076,517,499.3333333333333,1.5445905781337639,6,16,0,0,6,6,2,346.5332,144.5668,1.6666666666666667,-0.6666666666666667,6.198681947871933
AC00266,452.8,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,0.09354077018264001,153.5325,4,153.5325,202.5488809110861,1.4775075460988156,345,460.75,2.9492127074072267,4,16,4,0,4,4,5,360.0852380952381,92.71476190476193,1.0,0.0,6.117656572345742
AC00072,645.04,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,0.08762380339796262,322.255,4,322.255,295.6188254605357,1.0918959558720354,317,480.0,2.001644660284557,4,17,4,0,4,4,7,286.90909090909093,358.13090909090903,1.0,0.0,6.470861421370312
AC00245,169.28,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,0.03300808822955909,176.91666666666666,6,176.91666666666666,108.74279979229277,-0.07022687185959241,587,513.3333333333334,0.9568346679227508,5,18,0,0,6,6,4,243.34148148148148,-74.06148148148148,1.6666666666666667,-0.6666666666666667,5.137444140959952
AC00119,88.42,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,0.0071413283581486815,273.21166666666664,6,273.21166666666664,271.4811175324476,-0.680679630120427,382,393.0,0.32363186052328174,6,16,2,0,6,6,7,292.4764285714286,-204.05642857142857,1.0,0.0,4.4933443708058345
AC00061,155.53,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,0.03880440613265802,191.41199999999998,5,191.41199999999998,177.64941125711618,-0.20198209352952548,590,523.4,0.8125404885796085,5,17,4,0,5,5,4,258.3655,-102.8355,1.0,0.0,5.053247684900132
AC00080,991.82,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,0.28393446565114955,373.06166666666667,6,373.06166666666667,377.4029664651123,1.6395163480797188,335,481.1666666666667,2.6585953171280887,6,16,0,0,6,6,4,304.1444827586207,687.6755172413793,1.0,0.0,6.9005493787318075
AC00254,39.24,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,0.00607203814056985,200.665,6,200.665,177.52234617084127,-0.9093221415891508,355,490.0,0.19554979692522365,6,18,1,0,6,6,5,205.84,-166.6,1.1666666666666667,-0.16666666666666674,3.6948615257914836
AC00218,152.01,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,0.03286617428304563,260.46285714285716,7,260.46285714285716,171.7989760072593,-0.6312776691886367,619,519.8571428571429,0.5836148833943967,7,16,3,0,7,7,5,205.84,-53.83000000000001,1.2857142857142858,1.7142857142857142,5.030503278733722
AC00268,78.77,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,0.012173579761906602,461.99,4,461.99,663.4541720922905,-0.5776133697244906,545,474.75,0.17050152600705643,4,18,0,0,4,4,4,326.4096,-247.63960000000003,1.0,0.0,4.379147493923038
AC00460,26.5,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,0.005458481553422056,464.195,12,464.195,463.109979996898,-0.945121070383609,634,503.1666666666667,0.057088077208931595,10,16,2,0,12,12,4,152.4961904761905,-125.99619047619049,1.1666666666666667,-0.16666666666666674,3.3141860046725258
AC00257,83.62,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,0.006609116819024646,310.0018181818182,11,310.0018181818182,296.35830181785633,-0.7638787804937345,500,532.3636363636364,0.26974035342901215,11,17,3,0,11,11,3,191.23933333333335,-107.61933333333334,1.0,0.0,4.438170645291922
AC00398,142.78,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,0.012197288883877163,408.5971428571429,7,408.5971428571429,353.3688792519929,-0.7522369921760557,544,434.0,0.3494395457628541,6,16,1,0,7,7,6,233.2088,-90.4288,1.0,0.0,4.968284353555726
AC00162,55.99,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,0.06003581346972475,44.875,2,44.875,15.718983745776955,0.7071067811865475,356,506.5,1.2476880222841227,2,16,0,0,2,2,1,344.8013043478261,-288.8113043478261,1.0,0.0,4.0428758138469085
AC00015,774.48,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,0.06668744693712017,287.185,4,287.185,336.84536813400496,1.4466430181285517,608,532.75,2.696798231105385,4,16,0,0,4,4,2,315.64696969696973,458.8330303030303,1.0,0.0,6.653482192471007
AC00462,105.37,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,0.09861026624865472,82.36666666666666,6,82.36666666666666,60.848920012327795,0.37804012509462687,542,480.1666666666667,1.2792796438688792,6,18,3,0,6,6,4,223.77833333333334,-118.40833333333333,1.0,0.0,4.666923582263574
AC00218,118.83,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,0.07351976736991896,260.46285714285716,7,260.46285714285716,171.7989760072593,-0.8244103686442957,496,519.8571428571429,0.4562262784932318,7,16,0,0,7,7,7,248.334,-129.50400000000002,1.2857142857142858,-0.2857142857142858,4.786074071694426
AC00217,46.22,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,0.09807333220166356,232.59666666666666,6,232.59666666666666,414.5652558363601,-0.44957136190938896,356,461.0,0.19871307986643547,6,16,0,0,6,6,6,270.90208333333334,-224.68208333333334,1.0,0.0,3.8548175316573667
AC00460,659.71,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,6.173591615197455,464.195,12,464.195,463.109979996898,0.4221783344019268,548,503.1666666666667,1.4211915251133684,10,16,4,0,12,12,5,295.00925925925924,364.7007407407408,1.1666666666666667,-0.16666666666666674,6.493315014383689
AC00068,377.97,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,0.1538276830409833,660.4975,4,660.4975,398.896644623224,-0.7082724405136573,352,421.75,0.5722504627193896,4,16,4,0,4,4,7,312.6157575757576,65.35424242424244,1.0,0.0,5.937457046276627
AC00214,114.1,Debit,Boston,D000275,65.149.11.248,M024,Branch,69,Retired,148,1,5882.12,0.019397768151618804,107.72,2,107.72,9.02268252794034,0.7071067811865476,531,571.0,1.059227627181582,2,17,0,0,2,2,3,299.4425,-185.3425,1.0,0.0,4.745801315727837
AC00266,11.3,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,0.005827776316535929,153.5325,4,153.5325,202.5488809110861,-0.7022132107579331,338,460.75,0.07360005210623158,4,16,4,0,4,4,3,291.1075,-279.8075,1.0,0.0,2.509599262378372
AC00193,95.5,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,0.023412084558075454,265.74,2,265.74,240.75571685839572,-0.7071067811865476,531,459.5,0.3593738240385339,2,16,0,0,2,2,6,335.33210526315787,-239.83210526315787,1.0,0.0,4.56954300834494
AC00132,130.93,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,0.15222294563549274,96.4825,4,96.4825,98.87437698918765,0.34839663266618603,634,472.75,1.3570336589536962,4,16,2,0,4,4,4,186.14,-55.20999999999998,1.0,0.0,4.882271478895685
AC00241,272.97,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,0.03494548289595471,193.63444444444445,9,193.63444444444445,118.76762123061057,0.6679897663481031,566,508.1111111111111,1.4097181975199546,8,18,0,0,8,9,6,324.457037037037,-51.487037037037,1.2222222222222223,-0.22222222222222232,5.6130186113426115
AC00015,73.35,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,0.062064238814052666,287.185,4,287.185,336.84536813400496,-0.6348165070060617,601,532.75,0.25541027560631646,4,16,0,0,4,4,3,369.5830434782609,-296.2330434782609,1.0,0.0,4.308783672906164
AC00352,29.94,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,0.0027428785016591025,194.825,4,194.825,166.18523670892068,-0.9921759794391477,387,535.5,0.1536763762350828,4,16,4,0,4,4,3,152.4961904761905,-122.5561904761905,1.0,0.0,3.43204984514492
AC00396,307.24,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,0.1838967630722084,410.8375,8,410.8375,467.713901371035,-0.22149758580260076,367,499.875,0.7478382572184867,8,16,3,0,8,8,3,292.4764285714286,14.763571428571424,1.125,0.875,5.730878700317902
AC00174,50.52,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,0.045059267385545713,175.17,4,175.17,138.24611603947503,-0.9016528172437568,384,461.0,0.28840554889535885,4,16,0,0,4,4,6,271.2928,-220.7728,2.0,-1.0,3.9419700817960983
AC00024,820.46,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,0.14594102307777143,285.38800000000003,5,285.38800000000003,338.4283671177699,1.5810494981757839,580,477.2,2.874893127952121,5,16,0,0,5,5,3,258.3655,562.0945,1.0,0.0,6.71108324487372
AC00250,153.07,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,0.01725037555939473,496.615,2,496.615,485.84599828546493,-0.7071067811865476,580,587.0,0.3082266947232766,2,18,0,0,2,2,6,360.0852380952381,-207.0152380952381,1.0,0.0,5.037407044593683
AC00373,52.94,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,0.007572679990616399,222.35444444444445,9,222.35444444444445,217.33680038773412,-0.7795018797654377,510,506.8888888888889,0.23808833743922364,9,17,0,0,9,8,4,295.00925925925924,-242.06925925925924,1.0,0.0,3.987872317711584
AC00030,384.41,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,0.0490847289684303,329.96666666666664,9,329.96666666666664,133.2458016224151,0.408593236487946,566,478.77777777777777,1.1649964642893222,9,16,0,0,9,9,2,369.5830434782609,14.826956521739135,1.2222222222222223,-0.22222222222222232,5.9543077027116285
AC00422,235.42,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,0.038135627540201805,143.2375,4,143.2375,65.76932029196186,1.4016033553453988,482,558.0,1.6435640108211884,4,18,0,0,4,4,3,333.30766666666665,-97.88766666666666,1.0,0.0,5.465609884322231
AC00229,114.23,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,0.011994262746069814,220.66199999999998,5,220.66199999999998,201.3813451390173,-0.5285097282795881,515,481.2,0.5176695579664827,5,17,2,0,5,5,3,323.84318181818185,-209.61318181818183,1.0,0.0,4.746930131025923
AC00002,12.62,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,0.0019655881890266597,293.7442857142857,7,293.7442857142857,195.69509079663897,-1.436542350499852,548,509.57142857142856,0.04296253787307717,6,16,4,0,7,7,2,302.5021875,-289.8821875,1.1428571428571428,-0.1428571428571428,2.611539300721366
AC00227,997.37,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,0.8702370668970152,328.57599999999996,5,328.57599999999996,387.781341518645,1.724667817643938,317,499.6,3.035431680950526,5,18,4,0,5,5,2,305.6141666666667,691.7558333333334,1.8,-0.8,6.906123949086788
AC00393,373.52,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,0.05808649837257655,209.20624999999998,8,209.20624999999998,138.79748391477213,1.1838381025760958,405,507.25,1.7854151106862248,8,16,0,0,8,7,6,308.1144444444444,65.40555555555557,1.375,-0.375,5.925645206070688
AC00042,336.05,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,0.20552888290877955,210.808,5,210.808,89.46389282833606,1.3999167266319972,559,555.8,1.5941045880611742,5,17,0,0,5,5,6,210.08133333333336,125.96866666666665,1.0,0.0,5.820231287299448
AC00111,366.93,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,0.054783742100006125,438.81857142857143,7,438.81857142857143,538.9276154373167,-0.13339188671977203,328,513.0,0.8361770077448213,7,18,0,0,6,7,9,302.108,64.822,1.0,0.0,5.907892702684004
AC00178,112.27,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,7369.89,0.015233605928989442,175.822,5,175.822,153.31266033827734,-0.4145254531476751,381,432.2,0.6385435269761462,5,17,3,0,5,5,6,323.22620689655173,-210.95620689655175,1.6,-0.6000000000000001,4.729774349212622
