AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log,AnomalyFlag,AnomalyScore
AC00444,29.34,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82,0.0074376017156676,124.0925,4,124.0925,86.30066796767373,-1.0979347232340326,605,422.75,0.2364365292020065,4,17,3,0,4,4,6,227.9764,-198.6364,1.0,0.0,3.4124669739203863,0,-0.04625125008226405
AC00229,17.21,Debit,Omaha,D000618,119.43.28.203,M004,Online,23,Student,219,1,914.16,0.0188260260785858,220.662,5,220.662,201.3813451390173,-1.010282257572335,314,481.2,0.0779925859459263,5,17,0,0,5,5,5,265.2683870967742,-248.05838709677417,1.0,0.0,2.901970893739517,0,-0.07576021375581748
AC00208,1241.05,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74,1.6399952427518036,617.7099999999999,4,617.7099999999999,447.4228783451586,1.3931786463523943,348,387.75,2.009114309303719,4,16,1,0,4,4,5,323.84318181818185,917.206818181818,1.0,0.0,7.12451851933206,0,-0.02271788287738563
AC00006,74.88,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,0.1780017590985808,254.43,4,254.43,241.72167727919367,-0.7427964343992862,529,497.0,0.2943049168730102,4,16,2,0,4,4,4,308.1144444444444,-233.2344444444444,1.0,0.0,4.3291531450668135,0,-0.08025360476111787
AC00029,116.97,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,0.1602987529121556,323.68666666666667,6,323.68666666666667,444.4493077356142,-0.4651074106062833,480,468.3333333333333,0.3613679896195909,6,16,2,0,6,6,4,258.3655,-141.3955,1.0,0.0,4.770430354853751,0,-0.09452638497592197
AC00272,354.91,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,0.0916476223676905,292.73,8,292.73,234.4999722814483,0.2651599460547961,321,476.625,1.2124141700543165,8,16,0,0,8,8,3,393.59476190476187,-38.68476190476184,1.75,-0.75,5.874677889901688,0,-0.045693853225721226
AC00212,164.52,Debit,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74,0.0149065756736137,312.33,3,312.33,256.7422347413841,-0.5757136146644851,314,360.6666666666667,0.5267505523004515,3,16,0,0,3,3,4,259.5232,-95.00319999999996,1.0,0.0,5.109092033437288,0,-0.06795401030517395
AC00233,445.79,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,0.6208860847644118,135.78666666666666,6,135.78666666666666,174.64460125256284,1.7750524843594853,485,487.5,3.2830174783974866,6,17,4,0,6,6,3,295.00925925925924,150.78074074074078,1.0,0.0,6.102088685565886,0,-0.06701720735674938
AC00130,273.92,Debit,Portland,D000646,116.43.88.219,M053,Branch,79,Retired,109,1,4543.56,0.0602875278416043,318.09222222222223,9,318.09222222222223,180.36710396977728,-0.2449017656214284,488,538.8888888888889,0.8611339129462805,9,17,1,0,9,9,4,305.6141666666667,-31.69416666666666,1.1111111111111112,-0.1111111111111111,5.616480146253404,0,-0.08649513220000987
AC00332,98.53,Debit,Denver,D000684,119.163.214.161,M085,Branch,69,Retired,166,1,3564.8,0.0276396992818671,294.95125,8,294.95125,175.34360939411835,-1.1202076350470558,657,484.25,0.3340552040379554,8,16,0,0,8,8,4,326.4096,-227.8796,1.125,-0.125,4.600459106257972,0,-0.07728285020273723
AC00182,375.17,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3,0.0682710680035666,444.20125,8,444.20125,263.8652513493257,-0.2616155391700702,514,523.625,0.8445946516359422,8,17,3,0,8,8,3,305.6141666666667,69.55583333333334,1.125,0.875,5.930041168870556,0,-0.056763454443029826
AC00305,637.48,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85,0.1536522168793762,230.47833333333327,6,230.47833333333327,270.8240355224526,1.5028269772345382,412,461.6666666666667,2.7658999038232084,6,16,0,0,6,6,6,319.1859090909091,318.2940909090909,1.5,-0.5,6.459090351567753,0,-0.05115625805173152
AC00429,54.25,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,14783.33,0.0036696738826773,93.11,3,93.11,93.43147381905094,-0.415919801021873,461,472.6666666666667,0.582644184298142,3,16,0,0,3,3,6,304.1444827586207,-249.8944827586207,1.0,0.0,4.011868340397863,0,-0.054036707685702734
AC00082,18.14,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,0.0030128636322113,240.69333333333336,3,240.69333333333336,210.5671618114594,-1.0569232705553884,625,488.0,0.0753656104586749,3,18,4,0,3,3,4,300.9611538461538,-282.82115384615383,1.0,0.0,2.9517803860248084,0,-0.008715766914148104
AC00139,263.92,Credit,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,0.0634162399590552,177.72,8,177.72,179.3701959635435,0.4805703619653731,466,477.125,1.4850326356065722,7,17,2,0,8,8,1,330.61925925925925,-66.69925925925924,1.5,-0.5,5.579427893616779,0,-0.04483385546503449
AC00403,27.28,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24,0.0025571228243834,122.57125,8,122.57125,126.41802475884748,-0.7537789819274245,314,456.625,0.2225644268129761,7,16,0,0,8,8,6,261.320625,-234.040625,1.0,0.0,3.342154841028372,0,-0.07656300634628327
AC00303,267.9,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,0.4493760064412238,498.2416666666666,6,498.2416666666666,610.5499395599566,-0.3772691662743943,391,389.3333333333333,0.5376908795932362,6,16,0,0,6,6,3,302.108,-34.20800000000003,1.0,0.0,5.5943395632748185,0,-0.062424267414324275
AC00384,517.68,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,0.0457888466195699,366.0328571428572,7,366.0328571428572,274.969149282502,0.551506026231842,578,465.4285714285714,1.4142992627515871,7,17,2,0,7,7,4,351.43382352941177,166.24617647058818,1.0,0.0,6.251287122680683,0,-0.0783745806721381
AC00223,810.36,Debit,Columbus,D000393,139.23.212.102,M081,ATM,20,Student,67,1,9239.12,0.0877096520014893,411.2,2,411.2,564.4974855568446,0.7071067811865476,656,505.0,1.9707198443579768,2,16,1,0,2,2,3,441.5117391304348,368.8482608695652,1.0,0.0,6.698711852046709,0,-0.05075162924020088
AC00239,278.88,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,0.2090413690230794,207.228,5,207.228,91.60973458099308,0.7821439536717768,401,478.0,1.3457640859343334,5,16,4,0,5,5,3,260.0025,18.8775,1.2,0.8,5.634360939877696,0,-0.04688955046754806
AC00125,178.91,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,0.0201682131105221,167.61499999999998,6,167.61499999999998,170.34923924103683,0.0663049629709122,599,464.0,1.0673865704143426,6,16,2,0,6,6,4,297.85727272727274,-118.94727272727276,1.0,0.0,5.192456725848528,0,-0.09020752657952641
AC00139,50.83,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,0.0053206076986042,177.72,8,177.72,179.3701959635435,-0.7074196430369628,321,477.125,0.2860117038037362,7,16,0,0,8,8,4,331.9038095238095,-281.0738095238096,1.5,-0.5,3.947969132201615,0,-0.033684622942635856
AC00053,212.74,Debit,Seattle,D000110,220.179.173.114,M050,Branch,27,Engineer,128,1,7645.47,0.0278256274630598,100.47285714285717,7,100.47285714285717,71.64700708200952,1.566948117297324,325,507.4285714285714,2.117387780637272,7,18,3,0,7,7,7,353.62791666666664,-140.88791666666663,1.0,0.0,5.364760323096751,0,-0.06447744083545842
AC00245,77.44,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,0.0396999943607962,176.91666666666666,6,176.91666666666666,108.74279979229276,-0.9147885364058572,496,513.3333333333334,0.437720207253886,5,16,0,0,6,6,5,184.53192307692308,-107.09192307692308,1.6666666666666667,-0.6666666666666667,4.362334001328145,0,-0.0586838672845551
AC00411,13.45,Credit,Atlanta,D000308,65.164.3.100,M091,Online,26,Student,198,1,7429.4,0.0018103749966349,280.7966666666667,6,280.7966666666667,310.7290326742364,-0.8603852184837484,384,451.3333333333333,0.0478994290055674,6,17,0,0,6,6,3,287.6629032258064,-274.21290322580643,1.0,0.0,2.670694414558441,0,-0.052547538475668676
AC00133,447.95,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,0.0593751656858066,199.75571428571428,7,199.75571428571428,143.96749504166357,1.723960576256879,662,520.7142857142857,2.242489040184797,7,17,2,0,7,7,5,290.4270967741936,157.52290322580643,1.0,0.0,6.106911522966818,0,-0.06636972308239597
AC00248,48.77,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,0.0239049878440906,311.50999999999993,7,311.50999999999993,314.73228713728537,-0.8348047236901166,507,424.8571428571428,0.156559982023049,7,17,3,0,7,7,5,315.64696969696973,-266.8769696969697,1.0,0.0,3.907412392870463,0,-0.05320251186543773
AC00265,215.94,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69,0.1172510031547111,439.2888888888889,9,439.2888888888889,414.9203544189067,-0.5382934013967273,517,522.0,0.4915671792796439,8,16,0,0,9,9,8,233.2088,-17.2688,1.0,0.0,5.379620817612072,0,-0.05509295814564574
AC00070,890.24,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,0.1731671117871669,236.48375,8,236.48375,275.157989367018,2.3759304663619663,485,503.25,3.76448698906373,8,18,4,0,8,8,2,271.2928,618.9472000000001,1.375,-0.375,6.792613751469205,0,-0.004412042231877855
AC00441,51.25,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,0.0293797294198578,317.9483333333333,6,317.9483333333333,282.79096084681817,-0.9430935576395532,432,499.3333333333333,0.161189711116586,6,16,1,0,6,6,5,291.1075,-239.8575,1.6666666666666667,-0.6666666666666667,3.9560398908449206,0,-0.04195423071073062
AC00075,647.85,Debit,Omaha,D000574,97.106.5.76,M034,Branch,36,Doctor,121,1,13779.97,0.0470138904511403,218.374,5,218.374,248.7958364402427,1.726218598128165,335,460.6,2.9666993323380986,5,16,0,0,5,5,7,360.0852380952381,287.76476190476194,1.0,0.0,6.47520156518324,0,-0.05678252974103898
AC00002,395.16,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73,0.0739898852778552,293.7442857142857,7,293.7442857142857,195.69509079663897,0.5182333081165679,468,509.57142857142856,1.3452517009449425,6,16,0,0,7,7,6,256.05111111111114,139.10888888888888,1.1428571428571428,-0.1428571428571428,5.981818170056177,0,-0.0822203988521949
AC00338,91.32,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,0.0348802566746877,415.05428571428575,7,415.05428571428575,580.5036545350696,-0.5576782905416287,359,490.57142857142856,0.2200194122627676,6,16,4,0,7,7,6,283.3940909090909,-192.0740909090909,1.0,0.0,4.52526080275979,0,-0.07161984309021352
AC00256,166.68,Debit,Mesa,D000130,187.52.200.18,M008,ATM,57,Retired,139,1,5141.19,0.0324205096485444,419.46333333333337,3,419.46333333333337,222.36796269546863,-1.1367794635035549,587,488.6666666666667,0.3973648868792663,3,18,0,0,3,3,1,222.6319047619048,-55.95190476190479,1.0,0.0,5.122057401132677,0,-0.044540459297588264
AC00093,70.23,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,0.0060413267004618,351.7144444444445,9,351.7144444444445,341.24337583721353,-0.8248788529706833,417,476.44444444444446,0.1996790325485005,9,16,2,0,9,9,3,351.43382352941177,-281.2038235294117,1.3333333333333333,-0.3333333333333332,4.265914077990263,0,-0.05063000898370895
AC00448,72.5,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,0.0056980639157723,168.26571428571427,7,168.26571428571427,201.4306404908931,-0.4754277405479626,573,514.5714285714286,0.4308661470802982,7,17,0,0,7,7,5,305.6141666666667,-233.11416666666668,1.0,0.0,4.297285406218791,0,-0.07801705760079541
AC00357,806.97,Debit,Seattle,D000691,193.221.15.59,M028,Online,25,Student,11,1,102.2,7.8959882583170256,306.725,6,306.725,273.8709857396362,1.8265717291994312,607,524.8333333333334,2.630923465645122,6,17,1,0,6,6,2,312.6157575757576,494.3542424242424,1.0,0.0,6.694524929118937,0,-0.028440304174041142
AC00045,248.95,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,0.081361792802774,369.024,5,369.024,400.6736356812112,-0.2996803116228359,506,537.0,0.6746173690600069,4,16,4,0,5,5,1,302.5021875,-53.5521875,1.0,0.0,5.521260897859579,0,-0.04826430815231153
AC00062,138.33,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,0.5948142414860682,229.94000000000003,3,229.94000000000003,215.98397463700863,-0.4241518388295403,485,466.3333333333333,0.6015917195790206,3,17,4,0,3,3,6,184.53192307692308,-46.201923076923066,1.0,0.0,4.936845220125501,0,-0.05569263014664261
AC00035,471.88,Credit,San Jose,D000317,133.67.250.163,M054,Online,34,Doctor,141,1,14833.34,0.0318121205338784,239.0188888888889,9,239.0188888888889,251.69558704139237,0.9251696219561296,370,410.22222222222223,1.9742372755291304,9,18,0,0,9,9,5,349.355925925926,122.52407407407406,1.0,0.0,6.158841656516114,0,-0.033491540238060946
AC00069,603.54,Debit,Albuquerque,D000321,112.86.148.212,M029,Online,44,Doctor,26,1,10517.47,0.0573845230839736,231.08285714285716,7,231.08285714285716,195.24954969766983,1.9075954000092004,562,448.57142857142856,2.611790452404209,7,16,4,0,7,7,7,271.2928,332.2472,1.0,0.0,6.404467838254435,0,-0.037722881125738184
AC00137,31.39,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,0.0314374705805766,125.72333333333334,3,125.72333333333334,180.34492433482384,-0.5230717397856813,664,492.3333333333333,0.249675212768778,3,17,0,0,3,3,8,302.5021875,-271.1121875,1.0,0.0,3.477849733183238,0,-0.059270914814445574
AC00316,1392.54,Debit,El Paso,D000113,63.67.150.226,M013,Branch,41,Doctor,297,1,13347.69,0.1043281646487144,572.9266666666666,6,572.9266666666666,460.0686693817202,1.7815021710450312,349,457.3333333333333,2.430572848183014,6,16,0,0,6,6,5,315.64696969696973,1076.8930303030302,1.5,-0.5,7.239602551210425,1,0.018856111531035835
AC00055,386.68,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,0.0563422146972341,188.222,5,188.222,153.6119942257114,1.2919433863243366,369,433.4,2.0543825907704734,4,16,1,0,5,5,7,210.08133333333336,176.59866666666665,1.0,0.0,5.960180257068216,0,-0.0752558395809117
AC00362,268.92,Debit,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,0.0306797879840919,249.27666666666667,12,249.27666666666667,228.9556774627444,0.0857953537165712,447,475.6666666666667,1.078801331853496,11,16,0,0,12,12,3,207.22117647058823,61.69882352941176,1.0,0.0,5.598125618797658,0,-0.06321895132221633
AC00034,637.97,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,0.0802575911777915,251.975,4,251.975,263.4591011270377,1.4651040649147156,377,452.5,2.531878162516122,4,17,0,0,4,4,4,351.43382352941177,286.53617647058826,1.0,0.0,6.459857504918618,0,-0.06909793777140755
AC00172,1143.67,Debit,Atlanta,D000056,184.4.253.143,M048,Online,66,Retired,111,1,7677.76,0.1489588109031801,580.9979999999999,5,580.9979999999999,430.9310707874289,1.30571230097622,370,444.6,1.9684577227460336,5,16,0,0,4,5,4,421.338076923077,722.3319230769231,1.0,0.0,7.042871664840983,0,-0.03756817904042942
AC00190,602.8,Debit,Baltimore,D000333,170.225.23.251,M003,Branch,60,Retired,173,1,7417.69,0.0812651917241081,220.828,5,220.828,246.93183061322813,1.54687226450885,594,565.0,2.7297263028239174,4,17,0,0,5,5,4,214.01692307692304,388.7830769230769,1.0,0.0,6.403243017272739,0,-0.05395043014446915
AC00208,598.81,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,0.423031818695603,617.7099999999999,4,617.7099999999999,447.4228783451586,-0.0422419167967084,426,387.75,0.9694031179679784,4,16,0,0,4,4,5,441.5117391304348,157.29826086956513,1.0,0.0,6.396612938400003,0,-0.045889969928819774
AC00217,46.22,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,0.0980733322016635,232.59666666666664,6,232.59666666666664,414.5652558363601,-0.4495713619093889,356,461.0,0.1987130798664354,6,16,0,0,6,6,6,270.90208333333334,-224.6820833333333,1.0,0.0,3.854817531657367,0,-0.08306365111818936
AC00437,498.67,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,0.2899294755141078,230.5425,4,230.5425,252.36446122952157,1.0624614048019316,334,483.5,2.163028508843272,4,16,1,0,4,4,6,361.6628,137.0072,1.0,0.0,6.213947880526312,0,-0.07683712635283396
AC00218,346.85,Debit,Kansas City,D000128,13.149.61.4,M025,ATM,44,Doctor,88,1,7208.15,0.0481191429146174,260.4628571428572,7,260.4628571428572,171.7989760072593,0.502838520140496,366,519.8571428571429,1.3316678001798996,7,18,4,0,7,7,6,269.83612903225804,77.01387096774198,1.2857142857142858,-0.2857142857142858,5.85177135236965,0,-0.07303447140614044
AC00230,584.82,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,0.0484479459204215,452.25,3,452.25,332.3170845743565,0.3989262248427594,383,399.6666666666667,1.293134328358209,3,16,1,0,3,3,4,243.34148148148148,341.47851851851857,1.0,0.0,6.373012575155999,0,-0.030664535339627874
AC00304,86.79,Debit,Fort Worth,D000514,204.120.80.105,M100,Branch,33,Doctor,166,1,8795.37,0.0098676917514555,331.9818181818182,11,331.9818181818182,344.023362340937,-0.7127185099098766,650,548.2727272727273,0.2614299797360206,11,16,0,0,11,11,4,267.6541379310345,-180.8641379310345,1.0909090909090908,-0.0909090909090908,4.474947598938117,0,-0.05014277721304655
AC00331,568.88,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86,0.4349701038337437,333.0442857142857,7,333.0442857142857,359.6780676223829,0.6556855574894612,632,451.8571428571428,1.7081211850847806,6,16,4,0,7,7,7,331.9038095238095,236.97619047619048,1.4285714285714286,-0.4285714285714286,6.34542581234903,0,-0.06647575584426019
AC00171,26.06,Debit,San Diego,D000689,140.212.253.222,M096,ATM,65,Doctor,283,1,12893.63,0.0020211530810175,177.98600000000002,5,177.98600000000002,231.07038458011013,-0.6574879782888342,318,405.8,0.146416010247997,4,17,3,0,5,5,2,292.4764285714286,-266.4164285714286,1.0,0.0,3.2980566227426418,0,-0.050792521124329804
AC00151,168.11,Credit,New York,D000050,146.69.70.214,M015,Online,51,Doctor,12,1,10652.13,0.0157818201617892,289.2075,4,289.2075,88.86982629104212,-1.3626390987129264,534,553.75,0.5812781480424956,4,16,4,0,4,4,5,298.0234375,-129.9134375,1.0,0.0,5.130549390761593,0,-0.0414176331956253
AC00500,129.62,Credit,San Jose,D000179,37.143.57.20,M070,ATM,23,Student,124,1,620.28,0.208970142516283,161.74,4,161.74,44.40405762239903,-0.7233573173231246,486,530.25,0.8014096698404847,4,16,3,0,4,4,4,261.320625,-131.700625,1.0,0.0,4.872292344474511,0,-0.0483395695789845
AC00479,56.12,Debit,El Paso,D000431,11.167.243.171,M049,ATM,30,Doctor,102,1,8839.67,0.0063486532868308,342.44,4,342.44,391.4392094140119,-0.7314545735687125,417,495.25,0.1638827239808433,4,18,2,0,4,4,5,270.90208333333334,-214.78208333333333,1.0,0.0,4.0451543180313285,0,-0.05957034814379902
AC00267,162.1,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,0.0189001533232672,200.311,10,200.311,223.27182871757216,-0.1711411610657563,333,508.8,0.8092416292664907,9,17,2,0,9,10,3,302.108,-140.008,1.0,0.0,5.094363509626968,0,-0.08008343794512335
AC00442,210.45,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,0.1693776207454385,186.5911111111111,9,186.5911111111111,156.97598856548447,0.151990690467516,328,421.6666666666667,1.1278672319748468,9,16,0,0,9,7,5,184.53192307692308,25.91807692307691,1.1111111111111112,-0.1111111111111111,5.353988563918498,0,-0.07040659193258914
AC00355,275.59,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,0.0436528427648648,305.33666666666664,3,305.33666666666664,25.86118777885764,-1.1502436361792143,390,546.3333333333334,0.9025774827785724,3,16,1,0,3,3,4,152.4961904761905,123.09380952380948,1.0,0.0,5.622536265287162,0,-0.03526265615295687
AC00070,142.19,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,524.46,0.2711169583953018,236.48375,8,236.48375,275.157989367018,-0.3426894861999693,507,503.25,0.601267528952835,8,18,3,0,8,8,4,346.8728125,-204.6828125,1.375,2.625,4.964172419685915,0,-0.028097990807100848
AC00337,878.63,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37,0.1773444454088007,549.17625,8,549.17625,275.2670173246074,1.1968515269357285,577,477.875,1.5999053127297476,7,16,3,0,8,8,3,308.01157894736843,570.6184210526316,1.0,0.0,6.779501364511001,0,-0.05231210965270722
AC00172,421.56,Debit,San Jose,D000056,86.220.59.252,M047,Online,53,Engineer,144,1,8037.87,0.0524467302904874,580.9979999999999,5,580.9979999999999,430.9310707874289,-0.3699849252193932,474,444.6,0.7255790897731146,5,17,1,0,4,5,4,314.3939285714286,107.1660714285714,1.0,0.0,6.046331448548822,0,-0.0842173580106893
